timestamp,city,lat,lon,temperature,humidity,pressure,wind_speed,weather_description,aqi,no2,o3,pm2_5,pm10,source_file,year,month,day,hour,split
2026-05-05 10:17:35.000000,Marrakech,31.6295,-7.9811,18.98,68.0,1015.0,1.03,clear sky,2.0,3.45,74.1,6.73,15.87,raw_collecte_principale.csv,2026,5,5,10,train
2026-05-05 10:17:42.000000,Fes,34.0331,-5.0003,14.08,76.0,1016.0,2.57,broken clouds,1.0,1.23,43.18,3.02,5.45,raw_collecte_principale.csv,2026,5,5,10,train
2026-05-05 10:27:52.495333,Agadir,30.4278,-9.5981,21.06,73.0,1014.0,3.24,overcast clouds,2.0,0.56,90.92,3.54,12.46,raw_collecte_mohammed.csv,2026,5,5,10,train
2026-05-05 10:27:52.495333,Tanger,35.7595,-5.834,17.74,68.0,1016.0,3.09,scattered clouds,2.0,4.4,84.28,2.42,6.32,raw_collecte_mohammed.csv,2026,5,5,10,train
2026-05-05 10:27:52.495333,Marrakech,31.6295,-7.9811,18.98,68.0,1015.0,1.03,clear sky,2.0,3.45,74.1,6.73,15.87,raw_collecte_mohammed.csv,2026,5,5,10,train
2026-05-05 10:27:52.495333,Rabat,34.0209,-6.8416,18.37,63.0,1017.0,2.06,scattered clouds,2.0,3.36,88.29,3.71,7.83,raw_collecte_mohammed.csv,2026,5,5,10,train
2026-05-05 11:06:05.000000,Casablanca,33.5731,-7.5898,20.19,52.0,1017.0,3.09,scattered clouds,3.0,0.76,107.06,4.1,9.94,raw_collecte_mouad.csv,2026,5,5,11,train
2026-05-05 11:06:07.000000,Tanger,35.7595,-5.834,18.64,59.0,1016.0,3.6,scattered clouds,3.0,1.37,103.23,4.36,8.28,raw_collecte_mouad.csv,2026,5,5,11,train
2026-05-05 11:06:08.000000,Karia Ba Mohamed,34.3667,-5.2139,19.52,47.0,1016.0,3.01,overcast clouds,2.0,0.45,83.69,3.11,6.43,raw_collecte_mouad.csv,2026,5,5,11,train
2026-05-05 11:06:10.000000,Fes,34.0331,-5.0003,16.14,72.0,1016.0,2.57,broken clouds,2.0,0.2,79.48,3.19,5.89,raw_collecte_mouad.csv,2026,5,5,11,train
2026-05-05 11:17:49.000000,Casablanca,33.5731,-7.5898,20.0,52.0,1017.0,3.09,scattered clouds,3.0,1.25,101.12,4.25,11.34,raw_collecte_principale.csv,2026,5,5,11,train
2026-05-05 11:17:55.000000,Rabat,34.0209,-6.8416,20.37,60.0,1017.0,2.57,scattered clouds,2.0,2.15,97.26,3.88,7.96,raw_collecte_principale.csv,2026,5,5,11,train
2026-05-05 11:18:02.000000,Marrakech,31.6295,-7.9811,20.97,56.0,1015.0,2.06,clear sky,2.0,1.98,89.09,5.44,13.95,raw_collecte_principale.csv,2026,5,5,11,train
2026-05-05 11:18:08.000000,Fes,34.0331,-5.0003,16.08,67.0,1016.0,2.57,broken clouds,2.0,0.34,77.1,3.11,5.85,raw_collecte_principale.csv,2026,5,5,11,train
2026-05-05 11:43:38.735878,Tanger,35.7595,-5.834,18.74,59.0,1016.0,3.6,scattered clouds,3.0,1.0,105.97,1.96,4.99,raw_collecte_mohammed.csv,2026,5,5,11,train
2026-05-05 11:43:38.735878,Agadir,30.4278,-9.5981,23.06,67.0,1014.0,2.37,overcast clouds,2.0,0.53,91.72,4.05,13.18,raw_collecte_mohammed.csv,2026,5,5,11,train
2026-05-05 11:43:38.735878,Marrakech,31.6295,-7.9811,20.98,56.0,1014.0,2.57,clear sky,2.0,1.27,93.1,5.52,14.15,raw_collecte_mohammed.csv,2026,5,5,11,train
2026-05-05 11:43:38.735878,Rabat,34.0209,-6.8416,19.37,59.0,1017.0,2.57,broken clouds,3.0,1.37,103.23,4.36,8.28,raw_collecte_mohammed.csv,2026,5,5,11,train
2026-05-05 12:06:11.000000,Casablanca,33.5731,-7.5898,20.18,52.0,1016.0,3.6,scattered clouds,3.0,0.59,110.06,4.66,10.4,raw_collecte_mouad.csv,2026,5,5,12,train
2026-05-05 12:06:13.000000,Tanger,35.7595,-5.834,19.64,56.0,1016.0,4.12,scattered clouds,3.0,0.97,107.66,5.02,8.84,raw_collecte_mouad.csv,2026,5,5,12,train
2026-05-05 12:06:14.000000,Karia Ba Mohamed,34.3667,-5.2139,20.37,44.0,1015.0,3.45,overcast clouds,2.0,0.31,85.46,3.14,6.33,raw_collecte_mouad.csv,2026,5,5,12,train
2026-05-05 12:06:16.000000,Fes,34.0331,-5.0003,18.14,63.0,1015.0,2.06,broken clouds,2.0,0.16,79.59,3.23,5.95,raw_collecte_mouad.csv,2026,5,5,12,train
2026-05-05 12:18:15.000000,Casablanca,33.5731,-7.5898,20.0,52.0,1017.0,3.6,scattered clouds,3.0,0.76,105.49,4.5,11.16,raw_collecte_principale.csv,2026,5,5,12,train
2026-05-05 12:18:22.000000,Rabat,34.0209,-6.8416,19.35,59.0,1017.0,2.57,broken clouds,3.0,1.37,103.23,4.36,8.28,raw_collecte_principale.csv,2026,5,5,12,train
2026-05-05 12:18:29.000000,Marrakech,31.6295,-7.9811,21.98,56.0,1014.0,2.57,clear sky,2.0,1.27,93.1,5.52,14.15,raw_collecte_principale.csv,2026,5,5,12,train
2026-05-05 12:18:35.000000,Fes,34.0331,-5.0003,17.08,67.0,1016.0,2.06,broken clouds,2.0,0.2,79.48,3.19,5.89,raw_collecte_principale.csv,2026,5,5,12,train
2026-05-05 12:43:48.514019,Agadir,30.4278,-9.5981,25.06,69.0,1014.0,3.61,overcast clouds,2.0,0.52,92.37,4.56,13.93,raw_collecte_mohammed.csv,2026,5,5,12,train
2026-05-05 12:43:48.514019,Tanger,35.7595,-5.834,19.74,56.0,1016.0,4.12,scattered clouds,3.0,0.67,108.78,1.99,4.74,raw_collecte_mohammed.csv,2026,5,5,12,train
2026-05-05 12:43:48.514019,Marrakech,31.6295,-7.9811,22.98,53.0,1014.0,2.57,clear sky,2.0,0.71,95.76,6.05,15.63,raw_collecte_mohammed.csv,2026,5,5,12,train
2026-05-05 12:43:48.514019,Rabat,34.0209,-6.8416,20.35,56.0,1016.0,4.12,scattered clouds,3.0,0.97,107.66,5.02,8.84,raw_collecte_mohammed.csv,2026,5,5,12,train
2026-05-05 13:06:18.000000,Casablanca,33.5731,-7.5898,20.18,52.0,1016.0,4.12,scattered clouds,3.0,0.5,113.4,4.83,10.09,raw_collecte_mouad.csv,2026,5,5,13,train
2026-05-05 13:06:19.000000,Tanger,35.7595,-5.834,19.64,52.0,1015.0,4.63,scattered clouds,3.0,0.71,110.8,4.9,8.29,raw_collecte_mouad.csv,2026,5,5,13,train
2026-05-05 13:06:21.000000,Karia Ba Mohamed,34.3667,-5.2139,21.71,40.0,1015.0,3.56,overcast clouds,2.0,0.24,86.14,2.87,5.66,raw_collecte_mouad.csv,2026,5,5,13,train
2026-05-05 13:06:24.000000,Fes,34.0331,-5.0003,20.14,55.0,1014.0,3.09,scattered clouds,2.0,0.15,79.02,2.87,5.27,raw_collecte_mouad.csv,2026,5,5,13,train
2026-05-05 13:18:42.000000,Casablanca,33.5731,-7.5898,19.97,52.0,1016.0,4.12,scattered clouds,3.0,0.57,108.62,5.0,11.43,raw_collecte_principale.csv,2026,5,5,13,train
2026-05-05 13:18:49.000000,Rabat,34.0209,-6.8416,20.37,56.0,1016.0,4.12,scattered clouds,3.0,0.97,107.66,5.02,8.84,raw_collecte_principale.csv,2026,5,5,13,train
2026-05-05 13:18:55.000000,Marrakech,31.6295,-7.9811,23.98,46.0,1014.0,2.57,clear sky,2.0,0.71,95.76,6.05,15.63,raw_collecte_principale.csv,2026,5,5,13,train
2026-05-05 13:19:02.000000,Fes,34.0331,-5.0003,19.08,59.0,1015.0,1.54,scattered clouds,2.0,0.16,79.59,3.23,5.95,raw_collecte_principale.csv,2026,5,5,13,train
2026-05-05 13:43:58.177169,Rabat,34.0209,-6.8416,20.37,52.0,1016.0,4.12,scattered clouds,3.0,0.71,110.8,4.9,8.29,raw_collecte_mohammed.csv,2026,5,5,13,train
2026-05-05 13:43:58.177169,Agadir,30.4278,-9.5981,26.06,68.0,1013.0,4.7,overcast clouds,2.0,0.52,93.48,5.39,15.53,raw_collecte_mohammed.csv,2026,5,5,13,train
2026-05-05 13:43:58.177169,Tanger,35.7595,-5.834,19.74,52.0,1016.0,4.63,scattered clouds,3.0,0.48,110.75,2.05,4.58,raw_collecte_mohammed.csv,2026,5,5,13,train
2026-05-05 13:43:58.177169,Marrakech,31.6295,-7.9811,24.98,47.0,1013.0,2.57,clear sky,2.0,0.29,87.6,5.04,14.42,raw_collecte_mohammed.csv,2026,5,5,13,train
2026-05-05 14:19:09.000000,Casablanca,33.5731,-7.5898,20.01,49.0,1016.0,3.09,scattered clouds,3.0,0.44,115.71,4.24,9.17,raw_collecte_principale.csv,2026,5,5,14,train
2026-05-05 14:19:17.000000,Rabat,34.0209,-6.8416,20.37,45.0,1016.0,4.63,scattered clouds,3.0,0.66,113.26,4.44,7.58,raw_collecte_principale.csv,2026,5,5,14,train
2026-05-05 14:19:24.000000,Marrakech,31.6295,-7.9811,24.98,47.0,1013.0,2.06,clear sky,2.0,0.29,86.41,5.01,14.42,raw_collecte_principale.csv,2026,5,5,14,train
2026-05-05 14:19:31.000000,Fes,34.0331,-5.0003,20.08,55.0,1014.0,3.6,scattered clouds,2.0,0.17,80.67,2.67,4.97,raw_collecte_principale.csv,2026,5,5,14,train
2026-05-05 14:44:07.951141,Tanger,35.7595,-5.834,19.74,60.0,1015.0,5.14,scattered clouds,3.0,0.45,111.18,1.89,4.46,raw_collecte_mohammed.csv,2026,5,5,14,train
2026-05-05 14:44:07.951141,Agadir,30.4278,-9.5981,27.06,59.0,1012.0,4.75,overcast clouds,3.0,0.56,103.36,6.71,17.9,raw_collecte_mohammed.csv,2026,5,5,14,train
2026-05-05 14:44:07.951141,Marrakech,31.6295,-7.9811,24.97,47.0,1012.0,2.06,clear sky,2.0,0.27,79.55,4.08,12.08,raw_collecte_mohammed.csv,2026,5,5,14,train
2026-05-05 14:44:07.951141,Rabat,34.0209,-6.8416,20.37,45.0,1015.0,4.12,scattered clouds,3.0,0.63,114.54,4.2,7.02,raw_collecte_mohammed.csv,2026,5,5,14,train
2026-05-05 14:48:56.000000,Casablanca,33.5731,-7.5898,20.19,49.0,1015.0,3.6,broken clouds,3.0,0.55,122.27,4.81,9.24,raw_collecte_mouad.csv,2026,5,5,14,train
2026-05-05 14:48:58.000000,Tanger,35.7595,-5.834,18.64,55.0,1015.0,5.66,scattered clouds,3.0,0.69,115.31,4.04,6.77,raw_collecte_mouad.csv,2026,5,5,14,train
2026-05-05 14:49:00.000000,Karia Ba Mohamed,34.3667,-5.2139,23.33,35.0,1013.0,4.4,overcast clouds,2.0,0.27,87.81,2.52,4.77,raw_collecte_mouad.csv,2026,5,5,14,train
2026-05-05 14:49:01.000000,Fes,34.0331,-5.0003,22.14,49.0,1012.0,4.12,scattered clouds,2.0,0.22,79.66,2.09,3.69,raw_collecte_mouad.csv,2026,5,5,14,train
2026-05-05 15:36:56.000000,Casablanca,33.5731,-7.5898,20.01,49.0,1015.0,3.6,broken clouds,3.0,0.44,118.26,4.29,8.71,raw_collecte_principale.csv,2026,5,5,15,train
2026-05-05 15:37:02.000000,Rabat,34.0209,-6.8416,21.37,46.0,1015.0,4.63,broken clouds,3.0,0.63,114.54,4.2,7.02,raw_collecte_principale.csv,2026,5,5,15,train
2026-05-05 15:37:08.000000,Marrakech,31.6295,-7.9811,25.98,44.0,1012.0,2.06,scattered clouds,2.0,0.27,79.55,4.08,12.08,raw_collecte_principale.csv,2026,5,5,15,train
2026-05-05 15:37:15.000000,Fes,34.0331,-5.0003,21.08,52.0,1012.0,4.12,scattered clouds,2.0,0.22,79.66,2.09,3.69,raw_collecte_principale.csv,2026,5,5,15,train
2026-05-05 15:44:17.802072,Agadir,30.4278,-9.5981,27.06,56.0,1011.0,5.16,overcast clouds,3.0,0.6,103.56,7.56,19.59,raw_collecte_mohammed.csv,2026,5,5,15,train
2026-05-05 15:44:17.802072,Tanger,35.7595,-5.834,19.83,56.0,1015.0,5.66,scattered clouds,3.0,0.44,111.17,1.84,4.23,raw_collecte_mohammed.csv,2026,5,5,15,train
2026-05-05 15:44:17.802072,Marrakech,31.6295,-7.9811,25.98,41.0,1011.0,3.09,scattered clouds,2.0,0.29,75.3,3.6,10.74,raw_collecte_mohammed.csv,2026,5,5,15,train
2026-05-05 15:44:17.802072,Rabat,34.0209,-6.8416,21.37,46.0,1015.0,4.63,broken clouds,3.0,0.69,115.31,4.04,6.77,raw_collecte_mohammed.csv,2026,5,5,15,train
2026-05-05 15:49:03.000000,Casablanca,33.5731,-7.5898,19.13,48.0,1015.0,4.12,broken clouds,3.0,0.7,121.95,4.55,8.97,raw_collecte_mouad.csv,2026,5,5,15,train
2026-05-05 15:49:04.000000,Tanger,35.7595,-5.834,18.64,52.0,1014.0,6.17,scattered clouds,3.0,0.91,115.34,3.73,6.48,raw_collecte_mouad.csv,2026,5,5,15,train
2026-05-05 15:49:05.000000,Karia Ba Mohamed,34.3667,-5.2139,23.45,34.0,1012.0,4.43,overcast clouds,2.0,0.36,90.43,2.73,5.22,raw_collecte_mouad.csv,2026,5,5,15,train
2026-05-05 15:49:07.000000,Fes,34.0331,-5.0003,22.14,49.0,1012.0,4.63,scattered clouds,2.0,0.29,81.79,2.24,4.01,raw_collecte_mouad.csv,2026,5,5,15,train
2026-05-05 16:37:21.000000,Casablanca,33.5731,-7.5898,19.01,48.0,1015.0,4.12,broken clouds,3.0,0.5,119.99,4.54,8.93,raw_collecte_principale.csv,2026,5,5,16,train
2026-05-05 16:37:28.000000,Rabat,34.0209,-6.8416,19.37,55.0,1015.0,4.63,broken clouds,3.0,0.69,115.31,4.04,6.77,raw_collecte_principale.csv,2026,5,5,16,train
2026-05-05 16:37:35.000000,Marrakech,31.6295,-7.9811,26.98,41.0,1011.0,2.06,scattered clouds,2.0,0.29,75.3,3.6,10.74,raw_collecte_principale.csv,2026,5,5,16,train
2026-05-05 16:37:41.000000,Fes,34.0331,-5.0003,22.08,49.0,1012.0,3.6,scattered clouds,2.0,0.29,81.79,2.24,4.01,raw_collecte_principale.csv,2026,5,5,16,train
2026-05-05 16:44:27.124479,Tanger,35.7595,-5.834,18.74,52.0,1014.0,6.17,scattered clouds,3.0,0.49,111.12,1.75,3.95,raw_collecte_mohammed.csv,2026,5,5,16,train
2026-05-05 16:44:27.124479,Rabat,34.0209,-6.8416,19.37,55.0,1015.0,4.63,broken clouds,3.0,0.91,115.34,3.73,6.48,raw_collecte_mohammed.csv,2026,5,5,16,train
2026-05-05 16:44:27.124479,Marrakech,31.6295,-7.9811,27.98,36.0,1011.0,2.57,scattered clouds,2.0,0.36,73.93,3.42,10.18,raw_collecte_mohammed.csv,2026,5,5,16,train
2026-05-05 16:44:27.124479,Agadir,30.4278,-9.5981,26.06,52.0,1010.0,5.27,overcast clouds,3.0,0.71,102.85,8.37,21.08,raw_collecte_mohammed.csv,2026,5,5,16,train
2026-05-05 16:49:09.000000,Casablanca,33.5731,-7.5898,19.13,52.0,1015.0,3.6,scattered clouds,3.0,0.91,120.27,4.03,8.62,raw_collecte_mouad.csv,2026,5,5,16,train
2026-05-05 16:49:10.000000,Tanger,35.7595,-5.834,17.64,55.0,1014.0,5.14,broken clouds,3.0,1.32,113.59,3.42,6.26,raw_collecte_mouad.csv,2026,5,5,16,train
2026-05-05 16:49:12.000000,Karia Ba Mohamed,34.3667,-5.2139,22.78,37.0,1012.0,5.33,overcast clouds,2.0,0.51,92.85,2.98,5.76,raw_collecte_mouad.csv,2026,5,5,16,train
2026-05-05 16:49:13.000000,Fes,34.0331,-5.0003,21.14,52.0,1012.0,4.63,scattered clouds,2.0,0.37,84.29,2.46,4.45,raw_collecte_mouad.csv,2026,5,5,16,train
2026-05-05 17:37:48.000000,Casablanca,33.5731,-7.5898,18.95,52.0,1015.0,3.6,scattered clouds,3.0,0.64,121.31,4.51,8.95,raw_collecte_principale.csv,2026,5,5,17,train
2026-05-05 17:37:55.000000,Rabat,34.0209,-6.8416,19.37,55.0,1015.0,4.12,overcast clouds,3.0,0.91,115.34,3.73,6.48,raw_collecte_principale.csv,2026,5,5,17,train
2026-05-05 17:38:01.000000,Marrakech,31.6295,-7.9811,27.98,36.0,1011.0,2.06,scattered clouds,2.0,0.36,73.93,3.42,10.18,raw_collecte_principale.csv,2026,5,5,17,train
2026-05-05 17:38:08.000000,Fes,34.0331,-5.0003,21.08,52.0,1012.0,4.63,scattered clouds,2.0,0.37,84.29,2.46,4.45,raw_collecte_principale.csv,2026,5,5,17,train
2026-05-05 17:44:38.150614,Marrakech,31.6295,-7.9811,27.98,36.0,1011.0,2.57,scattered clouds,2.0,0.47,73.07,3.39,9.96,raw_collecte_mohammed.csv,2026,5,5,17,train
2026-05-05 17:44:38.150614,Tanger,35.7595,-5.834,17.74,55.0,1014.0,5.14,broken clouds,3.0,0.64,110.23,1.65,3.74,raw_collecte_mohammed.csv,2026,5,5,17,train
2026-05-05 17:44:38.150614,Agadir,30.4278,-9.5981,26.06,51.0,1010.0,4.4,overcast clouds,3.0,0.82,101.94,8.87,21.6,raw_collecte_mohammed.csv,2026,5,5,17,train
2026-05-05 17:44:38.150614,Rabat,34.0209,-6.8416,19.37,55.0,1015.0,4.12,overcast clouds,3.0,1.32,113.59,3.42,6.26,raw_collecte_mohammed.csv,2026,5,5,17,train
2026-05-05 17:49:15.000000,Casablanca,33.5731,-7.5898,18.65,53.0,1015.0,4.12,scattered clouds,3.0,1.22,117.21,3.4,8.07,raw_collecte_mouad.csv,2026,5,5,17,train
2026-05-05 17:49:17.000000,Tanger,35.7595,-5.834,17.64,48.0,1014.0,5.66,broken clouds,3.0,1.81,110.64,2.91,5.73,raw_collecte_mouad.csv,2026,5,5,17,train
2026-05-05 17:49:18.000000,Karia Ba Mohamed,34.3667,-5.2139,20.49,49.0,1013.0,7.27,overcast clouds,2.0,0.67,94.51,3.12,6.12,raw_collecte_mouad.csv,2026,5,5,17,train
2026-05-05 17:49:20.000000,Fes,34.0331,-5.0003,20.14,52.0,1012.0,4.63,broken clouds,2.0,0.43,86.94,2.61,4.82,raw_collecte_mouad.csv,2026,5,5,17,train
2026-05-05 18:38:15.000000,Casablanca,33.5731,-7.5898,18.44,54.0,1015.0,4.12,scattered clouds,3.0,1.14,118.06,3.75,8.6,raw_collecte_principale.csv,2026,5,5,18,train
2026-05-05 18:38:22.000000,Rabat,34.0209,-6.8416,18.37,68.0,1015.0,4.63,overcast clouds,3.0,1.81,110.64,2.91,5.73,raw_collecte_principale.csv,2026,5,5,18,train
2026-05-05 18:38:29.000000,Marrakech,31.6295,-7.9811,25.98,36.0,1011.0,3.6,scattered clouds,2.0,0.57,72.42,3.29,9.55,raw_collecte_principale.csv,2026,5,5,18,train
2026-05-05 18:38:36.000000,Fes,34.0331,-5.0003,20.1,52.0,1013.0,5.14,broken clouds,2.0,0.43,86.94,2.61,4.82,raw_collecte_principale.csv,2026,5,5,18,train
2026-05-05 18:44:47.423062,Tanger,35.7595,-5.834,17.74,48.0,1014.0,5.66,broken clouds,3.0,0.77,109.11,1.55,3.59,raw_collecte_mohammed.csv,2026,5,5,18,train
2026-05-05 18:44:47.423062,Rabat,34.0209,-6.8416,18.37,68.0,1015.0,4.63,overcast clouds,3.0,1.81,110.64,2.91,5.73,raw_collecte_mohammed.csv,2026,5,5,18,train
2026-05-05 18:44:47.423062,Agadir,30.4278,-9.5981,25.06,53.0,1010.0,4.19,overcast clouds,3.0,0.75,102.89,8.7,20.86,raw_collecte_mohammed.csv,2026,5,5,18,train
2026-05-05 18:44:47.423062,Marrakech,31.6295,-7.9811,25.98,36.0,1011.0,3.6,scattered clouds,2.0,0.57,72.42,3.29,9.55,raw_collecte_mohammed.csv,2026,5,5,18,train
2026-05-05 18:49:21.000000,Casablanca,33.5731,-7.5898,18.19,55.0,1016.0,4.12,scattered clouds,3.0,1.71,111.43,2.8,7.54,raw_collecte_mouad.csv,2026,5,5,18,train
2026-05-05 18:49:23.000000,Tanger,35.7595,-5.834,17.64,52.0,1015.0,4.12,broken clouds,3.0,2.44,105.31,2.38,5.09,raw_collecte_mouad.csv,2026,5,5,18,train
2026-05-05 18:49:25.000000,Karia Ba Mohamed,34.3667,-5.2139,18.07,53.0,1014.0,5.84,overcast clouds,2.0,1.04,91.18,3.15,6.16,raw_collecte_mouad.csv,2026,5,5,18,train
2026-05-05 18:49:28.000000,Fes,34.0331,-5.0003,19.14,52.0,1014.0,3.09,broken clouds,2.0,0.81,83.76,2.8,5.16,raw_collecte_mouad.csv,2026,5,5,18,train
2026-05-05 19:38:49.000000,Casablanca,33.5731,-7.5898,18.01,55.0,1015.0,4.12,scattered clouds,3.0,1.6,112.31,3.16,8.09,raw_collecte_principale.csv,2026,5,5,19,train
2026-05-05 19:38:56.000000,Rabat,34.0209,-6.8416,17.37,72.0,1015.0,3.6,broken clouds,3.0,2.44,105.31,2.38,5.09,raw_collecte_principale.csv,2026,5,5,19,train
2026-05-05 19:39:03.000000,Marrakech,31.6295,-7.9811,24.98,33.0,1012.0,4.63,scattered clouds,2.0,0.88,71.91,3.48,10.04,raw_collecte_principale.csv,2026,5,5,19,train
2026-05-05 19:39:10.000000,Fes,34.0331,-5.0003,20.08,48.0,1014.0,4.12,broken clouds,2.0,0.81,83.76,2.8,5.16,raw_collecte_principale.csv,2026,5,5,19,train
2026-05-05 19:44:57.160950,Agadir,30.4278,-9.5981,23.06,56.0,1010.0,3.7,overcast clouds,3.0,0.56,107.37,7.63,18.63,raw_collecte_mohammed.csv,2026,5,5,19,train
2026-05-05 19:44:57.160950,Tanger,35.7595,-5.834,17.74,52.0,1015.0,4.12,broken clouds,3.0,0.85,107.51,1.46,3.48,raw_collecte_mohammed.csv,2026,5,5,19,train
2026-05-05 19:44:57.160950,Marrakech,31.6295,-7.9811,24.98,33.0,1012.0,4.63,scattered clouds,2.0,0.88,71.91,3.48,10.04,raw_collecte_mohammed.csv,2026,5,5,19,train
2026-05-05 19:44:57.160950,Rabat,34.0209,-6.8416,17.37,72.0,1015.0,3.6,broken clouds,3.0,2.44,105.31,2.38,5.09,raw_collecte_mohammed.csv,2026,5,5,19,train
2026-05-05 19:49:30.000000,Casablanca,33.5731,-7.5898,18.07,63.0,1016.0,3.09,scattered clouds,3.0,2.1,106.73,2.42,7.49,raw_collecte_mouad.csv,2026,5,5,19,train
2026-05-05 19:49:32.000000,Tanger,35.7595,-5.834,16.64,59.0,1015.0,4.63,clear sky,3.0,2.74,101.34,2.09,4.76,raw_collecte_mouad.csv,2026,5,5,19,train
2026-05-05 19:49:34.000000,Karia Ba Mohamed,34.3667,-5.2139,16.41,60.0,1014.0,4.62,overcast clouds,2.0,1.46,86.35,3.2,6.18,raw_collecte_mouad.csv,2026,5,5,19,train
2026-05-05 19:49:36.000000,Fes,34.0331,-5.0003,16.14,67.0,1015.0,3.6,broken clouds,2.0,1.31,78.43,3.01,5.53,raw_collecte_mouad.csv,2026,5,5,19,train
2026-05-05 20:39:16.000000,Casablanca,33.5731,-7.5898,17.89,63.0,1016.0,3.09,scattered clouds,3.0,2.0,107.36,2.73,7.95,raw_collecte_principale.csv,2026,5,5,20,train
2026-05-05 20:39:22.000000,Rabat,34.0209,-6.8416,17.36,67.0,1016.0,3.09,broken clouds,3.0,2.74,101.34,2.09,4.76,raw_collecte_principale.csv,2026,5,5,20,train
2026-05-05 20:39:29.000000,Marrakech,31.6295,-7.9811,23.98,35.0,1013.0,3.6,scattered clouds,2.0,1.26,72.33,3.95,11.46,raw_collecte_principale.csv,2026,5,5,20,train
2026-05-05 20:39:35.000000,Fes,34.0331,-5.0003,18.08,59.0,1015.0,4.12,broken clouds,2.0,1.31,78.43,3.01,5.53,raw_collecte_principale.csv,2026,5,5,20,train
2026-05-05 20:45:06.507749,Tanger,35.7595,-5.834,16.74,59.0,1015.0,4.63,clear sky,3.0,0.87,105.9,1.4,3.42,raw_collecte_mohammed.csv,2026,5,5,20,train
2026-05-05 20:45:06.507749,Marrakech,31.6295,-7.9811,23.98,35.0,1013.0,3.6,scattered clouds,2.0,1.26,72.33,3.95,11.46,raw_collecte_mohammed.csv,2026,5,5,20,train
2026-05-05 20:45:06.507749,Rabat,34.0209,-6.8416,17.37,63.0,1016.0,2.57,broken clouds,3.0,2.74,101.34,2.09,4.76,raw_collecte_mohammed.csv,2026,5,5,20,train
2026-05-05 20:45:06.507749,Agadir,30.4278,-9.5981,20.06,60.0,1010.0,2.09,overcast clouds,3.0,0.51,109.57,6.32,16.12,raw_collecte_mohammed.csv,2026,5,5,20,train
2026-05-05 20:49:37.000000,Casablanca,33.5731,-7.5898,17.02,67.0,1016.0,3.09,broken clouds,3.0,2.21,103.13,2.26,7.58,raw_collecte_mouad.csv,2026,5,5,20,train
2026-05-05 20:49:39.000000,Tanger,35.7595,-5.834,16.64,63.0,1015.0,3.6,clear sky,2.0,2.73,98.83,1.99,4.67,raw_collecte_mouad.csv,2026,5,5,20,train
2026-05-05 20:49:41.000000,Karia Ba Mohamed,34.3667,-5.2139,14.95,66.0,1015.0,2.89,overcast clouds,2.0,1.75,82.82,3.22,6.2,raw_collecte_mouad.csv,2026,5,5,20,train
2026-05-05 20:49:43.000000,Fes,34.0331,-5.0003,15.14,77.0,1015.0,4.12,scattered clouds,2.0,1.66,74.29,3.11,5.75,raw_collecte_mouad.csv,2026,5,5,20,train
2026-05-05 21:42:17.000000,Casablanca,33.5731,-7.5898,16.84,67.0,1016.0,3.09,broken clouds,3.0,2.17,103.56,2.48,7.92,raw_collecte_principale.csv,2026,5,5,21,train
2026-05-05 21:42:23.000000,Rabat,34.0209,-6.8416,16.37,67.0,1016.0,2.06,broken clouds,2.0,2.73,98.83,1.99,4.67,raw_collecte_principale.csv,2026,5,5,21,train
2026-05-05 21:42:30.000000,Marrakech,31.6295,-7.9811,20.98,46.0,1013.0,4.63,scattered clouds,2.0,1.48,73.26,4.27,12.5,raw_collecte_principale.csv,2026,5,5,21,train
2026-05-05 21:42:37.000000,Fes,34.0331,-5.0003,15.08,77.0,1015.0,4.12,scattered clouds,2.0,1.66,74.29,3.11,5.75,raw_collecte_principale.csv,2026,5,5,21,train
2026-05-05 21:45:16.502233,Agadir,30.4278,-9.5981,18.06,64.0,1011.0,1.87,broken clouds,3.0,0.44,110.38,5.21,14.33,raw_collecte_mohammed.csv,2026,5,5,21,train
2026-05-05 21:45:16.502233,Tanger,35.7595,-5.834,16.74,63.0,1015.0,3.6,clear sky,3.0,0.87,104.85,1.39,3.54,raw_collecte_mohammed.csv,2026,5,5,21,train
2026-05-05 21:45:16.502233,Marrakech,31.6295,-7.9811,20.98,46.0,1013.0,4.63,scattered clouds,2.0,1.48,73.26,4.27,12.5,raw_collecte_mohammed.csv,2026,5,5,21,train
2026-05-05 21:45:16.502233,Rabat,34.0209,-6.8416,16.37,67.0,1016.0,2.06,broken clouds,2.0,2.73,98.83,1.99,4.67,raw_collecte_mohammed.csv,2026,5,5,21,train
2026-05-05 22:37:06.706972,Agadir,30.4278,-9.5981,18.06,69.0,1012.0,2.89,broken clouds,3.0,0.41,109.28,4.42,13.08,raw_collecte_mohammed.csv,2026,5,5,22,train
2026-05-05 22:37:06.706972,Tanger,35.7595,-5.834,16.74,63.0,1015.0,3.6,clear sky,3.0,1.05,103.14,1.49,3.97,raw_collecte_mohammed.csv,2026,5,5,22,train
2026-05-05 22:37:06.706972,Marrakech,31.6295,-7.9811,18.97,55.0,1014.0,4.63,scattered clouds,2.0,1.59,72.79,4.38,12.93,raw_collecte_mohammed.csv,2026,5,5,22,train
