timestamp,city,lat,lon,temperature,feels_like,humidity,pressure,wind_speed,wind_deg,clouds,visibility,weather_main,weather_description,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,source_file
2026-05-07 09:02:28.302651,Marrakech,31.6295,-7.9811,13.98,,88.0,1012.0,2.06,,,,,broken clouds,2.0,,,0.79,89.58,,2.56,9.87,,raw_collecte_mohammed.csv
2026-05-07 09:02:28.302651,Rabat,34.0209,-6.8416,18.37,,63.0,1013.0,2.06,,,,,few clouds,2.0,,,4.14,92.06,,3.06,6.96,,raw_collecte_mohammed.csv
2026-05-07 10:02:38.363304,Agadir,30.4278,-9.5981,19.06,,70.0,1012.0,1.61,,,,,scattered clouds,3.0,,,0.29,109.42,,0.9,2.93,,raw_collecte_mohammed.csv
2026-05-07 10:02:38.363304,Tanger,35.7595,-5.834,17.74,,68.0,1012.0,4.12,,,,,scattered clouds,3.0,,,2.05,100.5,,2.02,5.68,,raw_collecte_mohammed.csv
2026-05-07 10:02:38.363304,Marrakech,31.6295,-7.9811,14.98,,82.0,1012.0,1.54,,,,,broken clouds,2.0,,,0.7,90.09,,2.51,9.37,,raw_collecte_mohammed.csv
2026-05-07 10:02:38.363304,Rabat,34.0209,-6.8416,19.37,,59.0,1013.0,2.06,,,,,scattered clouds,2.0,,,3.6,94.78,,3.09,6.87,,raw_collecte_mohammed.csv
2026-05-07 11:02:48.133130,Agadir,30.4278,-9.5981,20.06,,66.0,1012.0,1.63,,,,,scattered clouds,3.0,,,0.24,109.62,,1.04,3.25,,raw_collecte_mohammed.csv
2026-05-07 11:02:48.133130,Tanger,35.7595,-5.834,18.77,,55.0,1012.0,4.63,,,,,scattered clouds,3.0,,,0.63,110.73,,1.68,5.04,,raw_collecte_mohammed.csv
2026-05-07 11:02:48.133130,Marrakech,31.6295,-7.9811,15.98,,72.0,1013.0,2.06,,,,,broken clouds,2.0,,,0.47,92.98,,2.25,8.34,,raw_collecte_mohammed.csv
2026-05-07 11:02:48.133130,Rabat,34.0209,-6.8416,19.37,,55.0,1013.0,2.06,,,,,scattered clouds,3.0,,,2.67,100.81,,3.22,6.85,,raw_collecte_mohammed.csv
2026-05-07 12:02:58.159024,Agadir,30.4278,-9.5981,22.06,,62.0,1011.0,2.61,,,,,scattered clouds,3.0,,,0.2,109.13,,1.25,3.75,,raw_collecte_mohammed.csv
2026-05-07 12:02:58.159024,Tanger,35.7595,-5.834,19.77,,56.0,1012.0,4.12,,,,,scattered clouds,3.0,,,0.48,112.12,,1.63,4.89,,raw_collecte_mohammed.csv
2026-05-07 12:02:58.159024,Marrakech,31.6295,-7.9811,16.98,,67.0,1012.0,2.06,,,,,broken clouds,2.0,,,0.31,94.67,,2.05,7.48,,raw_collecte_mohammed.csv
2026-05-07 12:02:58.159024,Rabat,34.0209,-6.8416,20.37,,52.0,1013.0,2.57,,,,,scattered clouds,3.0,,,2.02,105.04,,3.51,7.12,,raw_collecte_mohammed.csv
2026-05-07 13:03:07.986812,Agadir,30.4278,-9.5981,23.06,,59.0,1011.0,4.84,,,,,scattered clouds,3.0,,,0.17,108.64,,1.44,4.17,,raw_collecte_mohammed.csv
2026-05-07 13:03:07.986812,Tanger,35.7595,-5.834,19.74,,60.0,1012.0,6.17,,,,,scattered clouds,3.0,,,0.42,113.27,,1.65,4.88,,raw_collecte_mohammed.csv
2026-05-07 13:03:07.986812,Marrakech,31.6295,-7.9811,17.98,,63.0,1011.0,1.54,,,,,broken clouds,2.0,,,0.23,95.97,,2.01,7.16,,raw_collecte_mohammed.csv
2026-05-07 13:03:07.986812,Rabat,34.0209,-6.8416,20.37,,52.0,1013.0,3.09,,,,,scattered clouds,3.0,,,1.44,109.46,,3.84,7.4,,raw_collecte_mohammed.csv
2026-05-07 14:03:18.586285,Agadir,30.4278,-9.5981,24.06,,58.0,1011.0,6.05,,,,,few clouds,3.0,,,0.16,108.37,,1.55,4.29,,raw_collecte_mohammed.csv
2026-05-07 14:03:18.586285,Tanger,35.7595,-5.834,19.74,,60.0,1012.0,4.63,,,,,scattered clouds,3.0,,,0.39,114.44,,1.66,4.86,,raw_collecte_mohammed.csv
2026-05-07 14:03:18.586285,Marrakech,31.6295,-7.9811,18.98,,59.0,1010.0,1.54,,,,,broken clouds,2.0,,,0.21,99.1,,2.09,7.19,,raw_collecte_mohammed.csv
2026-05-07 14:03:18.586285,Rabat,34.0209,-6.8416,20.37,,56.0,1012.0,3.6,,,,,scattered clouds,3.0,,,0.84,114.95,,3.7,6.92,,raw_collecte_mohammed.csv
2026-05-07 15:03:29.095868,Agadir,30.4278,-9.5981,24.06,,56.0,1010.0,7.52,,,,,few clouds,3.0,,,0.16,109.47,,1.6,4.67,,raw_collecte_mohammed.csv
2026-05-07 15:03:29.095868,Tanger,35.7595,-5.834,19.74,,60.0,1011.0,5.14,,,,,scattered clouds,3.0,,,0.36,114.76,,1.44,3.99,,raw_collecte_mohammed.csv
2026-05-07 15:03:29.095868,Marrakech,31.6295,-7.9811,21.98,,53.0,1009.0,1.54,,,,,broken clouds,3.0,,,0.22,101.21,,2.01,6.29,,raw_collecte_mohammed.csv
2026-05-07 15:03:29.095868,Rabat,34.0209,-6.8416,20.37,,49.0,1012.0,3.09,,,,,scattered clouds,3.0,,,0.63,114.22,,2.93,5.33,,raw_collecte_mohammed.csv
2026-05-07 16:03:41.269055,Agadir,30.4278,-9.5981,23.06,,54.0,1010.0,9.3,,,,,few clouds,3.0,,,0.16,108.94,,1.51,4.4,,raw_collecte_mohammed.csv
2026-05-07 16:03:41.269055,Tanger,35.7595,-5.834,19.74,,60.0,1011.0,5.66,,,,,scattered clouds,3.0,,,0.4,115.08,,1.44,3.98,,raw_collecte_mohammed.csv
2026-05-07 16:03:41.269055,Marrakech,31.6295,-7.9811,21.98,,49.0,1008.0,2.57,,,,,broken clouds,3.0,,,0.24,102.78,,2.31,7.14,,raw_collecte_mohammed.csv
2026-05-07 16:03:41.269055,Rabat,34.0209,-6.8416,20.37,,49.0,1011.0,3.09,,,,,scattered clouds,3.0,,,0.7,114.22,,3.19,5.61,,raw_collecte_mohammed.csv
2026-05-07 17:03:51.193971,Agadir,30.4278,-9.5981,23.06,,55.0,1009.0,8.22,,,,,few clouds,3.0,,,0.18,108.46,,1.38,4.08,,raw_collecte_mohammed.csv
2026-05-07 17:03:51.193971,Tanger,35.7595,-5.834,18.74,,63.0,1010.0,4.63,,,,,scattered clouds,3.0,,,0.52,115.45,,1.43,3.98,,raw_collecte_mohammed.csv
2026-05-07 17:03:51.193971,Marrakech,31.6295,-7.9811,23.98,,43.0,1008.0,1.54,,,,,broken clouds,3.0,,,0.32,105.64,,2.88,8.77,,raw_collecte_mohammed.csv
2026-05-07 17:03:51.193971,Rabat,34.0209,-6.8416,19.37,,52.0,1011.0,4.12,,,,,scattered clouds,3.0,,,0.92,114.91,,3.44,5.98,,raw_collecte_mohammed.csv
2026-05-07 18:04:03.944188,Agadir,30.4278,-9.5981,23.06,,56.0,1009.0,8.08,,,,,scattered clouds,3.0,,,0.22,107.56,,1.25,3.78,,raw_collecte_mohammed.csv
2026-05-07 18:04:03.944188,Tanger,35.7595,-5.834,18.74,,59.0,1011.0,5.14,,,,,scattered clouds,3.0,,,0.67,115.32,,1.4,3.95,,raw_collecte_mohammed.csv
2026-05-07 18:04:03.944188,Marrakech,31.6295,-7.9811,23.98,,43.0,1008.0,1.03,,,,,broken clouds,3.0,,,0.43,107.0,,3.46,10.39,,raw_collecte_mohammed.csv
2026-05-07 18:04:03.944188,Rabat,34.0209,-6.8416,19.37,,59.0,1011.0,4.12,,,,,scattered clouds,3.0,,,1.38,114.23,,3.57,6.33,,raw_collecte_mohammed.csv
2026-05-07 19:04:13.679845,Agadir,30.4278,-9.5981,22.06,,61.0,1009.0,7.93,,,,,few clouds,3.0,,,0.25,106.41,,1.14,3.56,,raw_collecte_mohammed.csv
2026-05-07 19:04:13.679845,Tanger,35.7595,-5.834,18.77,,59.0,1011.0,4.63,,,,,clear sky,3.0,,,0.77,114.65,,1.35,3.83,,raw_collecte_mohammed.csv
2026-05-07 19:04:13.679845,Marrakech,31.6295,-7.9811,22.97,,40.0,1008.0,1.54,,,,,broken clouds,3.0,,,0.56,107.35,,3.6,10.76,,raw_collecte_mohammed.csv
2026-05-07 19:04:13.679845,Rabat,34.0209,-6.8416,18.37,,63.0,1011.0,3.09,,,,,scattered clouds,3.0,,,1.93,112.07,,3.25,6.13,,raw_collecte_mohammed.csv
2026-05-07 20:04:23.762468,Agadir,30.4278,-9.5981,20.06,,62.0,1010.0,7.37,,,,,broken clouds,3.0,,,0.27,105.55,,1.06,3.4,,raw_collecte_mohammed.csv
2026-05-07 20:04:23.762468,Tanger,35.7595,-5.834,16.74,,67.0,1011.0,3.09,,,,,clear sky,3.0,,,0.93,112.99,,1.29,3.67,,raw_collecte_mohammed.csv
2026-05-07 20:04:23.762468,Marrakech,31.6295,-7.9811,21.98,,43.0,1009.0,2.57,,,,,broken clouds,3.0,,,0.79,105.33,,3.44,10.39,,raw_collecte_mohammed.csv
2026-05-07 20:04:23.762468,Rabat,34.0209,-6.8416,17.37,,67.0,1012.0,3.6,,,,,scattered clouds,3.0,,,2.49,107.24,,2.71,5.57,,raw_collecte_mohammed.csv
2026-05-07 21:04:33.871779,Agadir,30.4278,-9.5981,18.06,,67.0,1011.0,7.26,,,,,broken clouds,3.0,,,0.26,105.2,,1.01,3.34,,raw_collecte_mohammed.csv
2026-05-07 21:04:33.871779,Tanger,35.7595,-5.834,16.74,,67.0,1012.0,2.57,,,,,broken clouds,3.0,,,1.07,110.9,,1.27,3.59,,raw_collecte_mohammed.csv
2026-05-07 21:04:33.871779,Marrakech,31.6295,-7.9811,21.0,,52.0,1010.0,2.57,,,,,broken clouds,3.0,,,0.96,103.6,,3.35,10.41,,raw_collecte_mohammed.csv
2026-05-07 21:04:33.871779,Rabat,34.0209,-6.8416,17.37,,67.0,1012.0,2.57,,,,,scattered clouds,3.0,,,2.83,103.16,,2.34,5.2,,raw_collecte_mohammed.csv
2026-05-07 22:04:43.905606,Agadir,30.4278,-9.5981,17.06,,69.0,1012.0,5.28,,,,,scattered clouds,3.0,,,0.24,105.54,,1.0,3.36,,raw_collecte_mohammed.csv
2026-05-07 22:04:43.905606,Tanger,35.7595,-5.834,16.74,,67.0,1013.0,2.06,,,,,broken clouds,3.0,,,1.13,109.28,,1.26,3.56,,raw_collecte_mohammed.csv
2026-05-07 22:04:43.905606,Marrakech,31.6295,-7.9811,18.98,,48.0,1012.0,4.63,,,,,broken clouds,3.0,,,1.01,102.36,,3.22,10.3,,raw_collecte_mohammed.csv
2026-05-07 22:04:43.905606,Rabat,34.0209,-6.8416,16.37,,72.0,1013.0,2.06,,,,,scattered clouds,3.0,,,2.92,100.1,,2.12,5.04,,raw_collecte_mohammed.csv
2026-05-07 23:04:53.974509,Agadir,30.4278,-9.5981,17.06,,70.0,1011.0,2.82,,,,,broken clouds,3.0,,,0.22,105.86,,1.0,3.4,,raw_collecte_mohammed.csv
2026-05-07 23:04:53.974509,Tanger,35.7595,-5.834,16.74,,63.0,1013.0,1.54,,,,,broken clouds,3.0,,,1.42,105.91,,1.29,3.64,,raw_collecte_mohammed.csv
2026-05-07 23:04:53.974509,Marrakech,31.6295,-7.9811,17.98,,52.0,1013.0,4.12,,,,,broken clouds,2.0,,,1.06,99.11,,3.03,9.91,,raw_collecte_mohammed.csv
2026-05-07 23:04:53.974509,Rabat,34.0209,-6.8416,15.37,,77.0,1013.0,1.54,,,,,scattered clouds,2.0,,,2.99,96.72,,2.04,5.04,,raw_collecte_mohammed.csv
2026-05-08 02:05:39.745526,Agadir,30.4278,-9.5981,16.06,,80.0,1012.0,3.25,,,,,overcast clouds,3.0,,,0.18,106.69,,1.06,3.84,,raw_collecte_mohammed.csv
2026-05-08 02:05:39.745526,Tanger,35.7595,-5.834,14.77,,77.0,1011.0,1.54,,,,,broken clouds,2.0,,,1.74,94.86,,1.42,3.87,,raw_collecte_mohammed.csv
2026-05-08 02:05:39.745526,Marrakech,31.6295,-7.9811,14.98,,58.0,1012.0,2.06,,,,,broken clouds,2.0,,,0.99,93.32,,2.92,9.54,,raw_collecte_mohammed.csv
2026-05-08 02:05:39.745526,Rabat,34.0209,-6.8416,12.37,,100.0,1012.0,0.0,,,,,scattered clouds,2.0,,,2.66,89.35,,2.34,5.65,,raw_collecte_mohammed.csv
2026-05-08 03:05:49.360948,Agadir,30.4278,-9.5981,15.06,,81.0,1012.0,2.47,,,,,overcast clouds,3.0,,,0.18,107.15,,1.06,3.86,,raw_collecte_mohammed.csv
2026-05-08 03:05:49.360948,Tanger,35.7595,-5.834,14.74,,77.0,1011.0,1.03,,,,,broken clouds,2.0,,,1.58,91.83,,1.48,3.98,,raw_collecte_mohammed.csv
2026-05-08 03:05:49.360948,Marrakech,31.6295,-7.9811,13.98,,67.0,1011.0,2.57,,,,,broken clouds,2.0,,,0.99,88.58,,2.99,9.68,,raw_collecte_mohammed.csv
2026-05-08 03:05:49.360948,Rabat,34.0209,-6.8416,12.37,,100.0,1011.0,0.0,,,,,scattered clouds,2.0,,,2.61,82.98,,2.51,6.06,,raw_collecte_mohammed.csv
2026-05-08 04:05:59.024962,Agadir,30.4278,-9.5981,15.06,,79.0,1011.0,2.54,,,,,broken clouds,3.0,,,0.17,107.62,,1.05,3.84,,raw_collecte_mohammed.csv
2026-05-08 04:05:59.024962,Tanger,35.7595,-5.834,14.74,,77.0,1011.0,2.06,,,,,clear sky,2.0,,,1.47,89.19,,1.57,4.15,,raw_collecte_mohammed.csv
2026-05-08 04:05:59.024962,Marrakech,31.6295,-7.9811,11.98,,76.0,1011.0,2.06,,,,,broken clouds,2.0,,,1.0,84.96,,3.06,9.85,,raw_collecte_mohammed.csv
2026-05-08 04:05:59.024962,Rabat,34.0209,-6.8416,14.37,,88.0,1011.0,1.54,,,,,clear sky,2.0,,,2.5,77.52,,2.65,6.48,,raw_collecte_mohammed.csv
2026-05-08 05:06:08.832753,Agadir,30.4278,-9.5981,14.06,,77.0,1011.0,2.9,,,,,broken clouds,3.0,,,0.17,108.1,,1.02,3.72,,raw_collecte_mohammed.csv
2026-05-08 05:06:08.832753,Tanger,35.7595,-5.834,14.74,,77.0,1011.0,0.51,,,,,clear sky,2.0,,,1.42,90.25,,1.67,4.38,,raw_collecte_mohammed.csv
2026-05-08 05:06:08.832753,Marrakech,31.6295,-7.9811,10.98,,82.0,1011.0,1.54,,,,,scattered clouds,2.0,,,1.08,81.97,,3.15,10.02,,raw_collecte_mohammed.csv
2026-05-08 05:06:08.832753,Rabat,34.0209,-6.8416,10.37,,93.0,1011.0,0.0,,,,,scattered clouds,2.0,,,2.55,71.13,,2.77,6.85,,raw_collecte_mohammed.csv
2026-05-08 06:06:18.421904,Agadir,30.4278,-9.5981,15.06,,78.0,1011.0,3.0,,,,,broken clouds,3.0,,,0.17,108.36,,0.98,3.55,,raw_collecte_mohammed.csv
2026-05-08 06:06:18.421904,Tanger,35.7595,-5.834,13.77,,82.0,1011.0,2.06,,,,,clear sky,2.0,,,1.61,91.42,,1.81,4.68,,raw_collecte_mohammed.csv
2026-05-08 06:06:18.421904,Marrakech,31.6295,-7.9811,9.98,,81.0,1011.0,2.06,,,,,scattered clouds,2.0,,,1.29,79.03,,3.35,10.31,,raw_collecte_mohammed.csv
2026-05-08 06:06:18.421904,Rabat,34.0209,-6.8416,10.37,,93.0,1011.0,0.0,,,,,scattered clouds,2.0,,,2.92,63.2,,2.91,7.25,,raw_collecte_mohammed.csv
2026-05-08 07:06:27.986748,Agadir,30.4278,-9.5981,15.06,,78.0,1012.0,2.75,,,,,broken clouds,3.0,,,0.19,108.38,,0.94,3.35,,raw_collecte_mohammed.csv
2026-05-08 07:06:27.986748,Tanger,35.7595,-5.834,13.74,,82.0,1012.0,1.03,,,,,clear sky,2.0,,,2.4,91.81,,2.02,5.1,,raw_collecte_mohammed.csv
2026-05-08 07:06:27.986748,Marrakech,31.6295,-7.9811,11.98,,76.0,1011.0,2.57,,,,,scattered clouds,2.0,,,2.01,75.54,,3.51,10.6,,raw_collecte_mohammed.csv
2026-05-08 07:06:27.986748,Rabat,34.0209,-6.8416,8.37,,100.0,1011.0,0.0,,,,,scattered clouds,1.0,,,4.36,54.98,,3.13,7.86,,raw_collecte_mohammed.csv
2026-05-08 08:06:37.610205,Agadir,30.4278,-9.5981,15.06,,77.0,1012.0,1.73,,,,,broken clouds,3.0,,,0.27,108.6,,0.88,3.17,,raw_collecte_mohammed.csv
2026-05-08 08:06:37.610205,Tanger,35.7595,-5.834,14.77,,82.0,1012.0,1.54,,,,,clear sky,2.0,,,3.74,91.33,,2.29,5.59,,raw_collecte_mohammed.csv
2026-05-08 08:06:37.610205,Marrakech,31.6295,-7.9811,12.98,,76.0,1012.0,2.06,,,,,few clouds,2.0,,,3.25,71.2,,3.57,10.59,,raw_collecte_mohammed.csv
2026-05-08 08:06:37.610205,Rabat,34.0209,-6.8416,11.37,,100.0,1012.0,0.0,,,,,scattered clouds,1.0,,,6.51,46.84,,3.4,8.56,,raw_collecte_mohammed.csv
2026-05-08 09:06:47.207574,Agadir,30.4278,-9.5981,16.06,,74.0,1012.0,2.35,,,,,broken clouds,3.0,,,0.29,109.49,,0.82,2.95,,raw_collecte_mohammed.csv
2026-05-08 09:06:47.207574,Tanger,35.7595,-5.834,17.74,,68.0,1012.0,2.57,,,,,scattered clouds,2.0,,,4.13,92.48,,2.55,6.05,,raw_collecte_mohammed.csv
2026-05-08 09:06:47.207574,Marrakech,31.6295,-7.9811,14.98,,67.0,1012.0,1.54,,,,,few clouds,2.0,,,3.4,69.17,,3.57,10.34,,raw_collecte_mohammed.csv
2026-05-08 09:06:47.207574,Rabat,34.0209,-6.8416,15.37,,100.0,1012.0,0.0,,,,,scattered clouds,1.0,,,6.45,43.7,,3.68,9.36,,raw_collecte_mohammed.csv
2026-05-08 10:06:56.804526,Agadir,30.4278,-9.5981,17.06,,72.0,1013.0,1.84,,,,,broken clouds,3.0,,,0.25,109.91,,0.77,2.72,,raw_collecte_mohammed.csv
2026-05-08 10:06:56.804526,Tanger,35.7595,-5.834,17.74,,68.0,1012.0,2.06,,,,,scattered clouds,2.0,,,3.8,95.34,,2.83,6.45,,raw_collecte_mohammed.csv
2026-05-08 10:06:56.804526,Marrakech,31.6295,-7.9811,16.98,,63.0,1011.0,1.03,,,,,clear sky,2.0,,,2.68,73.7,,3.69,10.46,,raw_collecte_mohammed.csv
2026-05-08 10:06:56.804526,Rabat,34.0209,-6.8416,19.37,,63.0,1012.0,0.0,,,,,scattered clouds,1.0,,,5.77,46.21,,4.02,10.41,,raw_collecte_mohammed.csv
2026-05-08 11:07:06.712456,Agadir,30.4278,-9.5981,20.06,,68.0,1013.0,1.09,,,,,broken clouds,3.0,,,0.2,110.56,,0.74,2.57,,raw_collecte_mohammed.csv
2026-05-08 11:07:06.712456,Tanger,35.7595,-5.834,19.74,,56.0,1012.0,2.06,,,,,scattered clouds,3.0,,,1.08,111.63,,2.4,5.48,,raw_collecte_mohammed.csv
2026-05-08 11:07:06.712456,Marrakech,31.6295,-7.9811,18.98,,55.0,1011.0,1.54,,,,,clear sky,3.0,,,0.52,111.87,,2.37,7.45,,raw_collecte_mohammed.csv
2026-05-08 11:07:06.712456,Rabat,34.0209,-6.8416,20.37,,52.0,1012.0,2.06,,,,,scattered clouds,3.0,,,1.43,102.08,,4.52,10.64,,raw_collecte_mohammed.csv
2026-05-08 12:07:16.499913,Agadir,30.4278,-9.5981,20.06,,66.0,1013.0,2.22,,,,,broken clouds,3.0,,,0.15,110.26,,0.73,2.5,,raw_collecte_mohammed.csv
2026-05-08 12:07:16.499913,Tanger,35.7595,-5.834,20.74,,56.0,1011.0,2.57,,,,,scattered clouds,3.0,,,0.65,114.84,,2.59,5.55,,raw_collecte_mohammed.csv
2026-05-08 12:07:16.499913,Marrakech,31.6295,-7.9811,20.98,,49.0,1011.0,2.06,,,,,clear sky,3.0,,,0.29,115.94,,2.07,6.31,,raw_collecte_mohammed.csv
2026-05-08 12:07:16.499913,Rabat,34.0209,-6.8416,21.37,,52.0,1011.0,4.12,,,,,scattered clouds,3.0,,,0.77,110.0,,4.93,10.42,,raw_collecte_mohammed.csv
2026-05-08 13:07:26.168217,Agadir,30.4278,-9.5981,22.06,,66.0,1013.0,4.1,,,,,broken clouds,3.0,,,0.13,109.72,,0.72,2.46,,raw_collecte_mohammed.csv
2026-05-08 13:07:26.168217,Tanger,35.7595,-5.834,21.74,,49.0,1011.0,2.06,,,,,scattered clouds,3.0,,,0.47,116.64,,2.88,5.84,,raw_collecte_mohammed.csv
2026-05-08 13:07:26.168217,Marrakech,31.6295,-7.9811,21.98,,43.0,1010.0,3.6,,,,,clear sky,3.0,,,0.24,114.98,,2.11,6.27,,raw_collecte_mohammed.csv
2026-05-08 13:07:26.168217,Rabat,34.0209,-6.8416,21.37,,52.0,1011.0,4.63,,,,,scattered clouds,3.0,,,0.64,112.39,,5.75,11.37,,raw_collecte_mohammed.csv
2026-05-08 14:42:27.675999,Agadir,30.4278,-9.5981,23.06,,66.0,1012.0,4.83,,,,,overcast clouds,3.0,,,0.13,107.01,,0.81,2.81,,raw_collecte_mohammed.csv
2026-05-08 14:42:27.675999,Tanger,35.7595,-5.834,22.77,,53.0,1010.0,5.66,,,,,scattered clouds,3.0,,,0.55,118.92,,2.96,5.88,,raw_collecte_mohammed.csv
2026-05-08 14:42:27.675999,Marrakech,31.6295,-7.9811,22.98,,38.0,1009.0,4.12,,,,,clear sky,3.0,,,0.27,116.47,,2.04,5.97,,raw_collecte_mohammed.csv
2026-05-08 14:42:27.675999,Rabat,34.0209,-6.8416,21.37,,60.0,1010.0,4.63,,,,,scattered clouds,3.0,,,0.58,118.04,,6.9,12.6,,raw_collecte_mohammed.csv
2026-05-08 15:42:37.513449,Agadir,30.4278,-9.5981,22.06,,65.0,1012.0,5.43,,,,,overcast clouds,3.0,,,0.13,106.27,,0.82,2.79,,raw_collecte_mohammed.csv
2026-05-08 15:42:37.513449,Tanger,35.7595,-5.834,22.74,,53.0,1009.0,7.2,,,,,broken clouds,3.0,,,0.55,117.73,,2.62,5.45,,raw_collecte_mohammed.csv
2026-05-08 15:42:37.513449,Marrakech,31.6295,-7.9811,23.98,,35.0,1008.0,3.6,,,,,clear sky,3.0,,,0.3,116.08,,2.26,6.57,,raw_collecte_mohammed.csv
2026-05-08 15:42:37.513449,Rabat,34.0209,-6.8416,20.37,,56.0,1009.0,3.6,,,,,broken clouds,3.0,,,0.67,117.84,,6.96,12.52,,raw_collecte_mohammed.csv
2026-04-30 20:20:56.000000,Casablanca,33.5731,-7.5898,18.07,,72.0,1019.0,3.09,,47.0,10000.0,Clouds,scattered clouds,2.0,108.21,,2.56,89.57,5.65,3.78,9.1,0.4,raw_collecte_mouad.csv
2026-04-30 20:20:59.000000,Tanger,35.7595,-5.834,16.64,,77.0,1018.0,2.06,,0.0,10000.0,Clear,clear sky,2.0,109.72,,3.31,88.6,4.27,2.7,5.34,0.69,raw_collecte_mouad.csv
2026-04-30 20:21:00.000000,Karia Ba Mohamed,34.3667,-5.2139,18.38,,66.0,1017.0,4.31,,83.0,10000.0,Clouds,broken clouds,2.0,102.05,,1.7,67.78,0.75,2.56,4.38,0.96,raw_collecte_mouad.csv
2026-04-30 20:21:03.000000,Fes,34.0331,-5.0003,17.14,,88.0,1018.0,3.6,,75.0,10000.0,Clouds,broken clouds,1.0,100.84,,1.96,53.56,0.38,2.29,3.52,1.01,raw_collecte_mouad.csv
2026-04-30 20:23:57.000000,Casablanca,33.5731,-7.5898,18.07,,72.0,1019.0,3.09,,47.0,10000.0,Clouds,scattered clouds,2.0,108.21,,2.56,89.57,5.65,3.78,9.1,0.4,raw_collecte_mouad.csv
2026-04-30 20:24:00.000000,Tanger,35.7595,-5.834,16.64,,77.0,1018.0,2.06,,0.0,10000.0,Clear,clear sky,2.0,109.72,,3.31,88.6,4.27,2.7,5.34,0.69,raw_collecte_mouad.csv
2026-04-30 20:24:03.000000,Karia Ba Mohamed,34.3667,-5.2139,18.38,,66.0,1017.0,4.31,,83.0,10000.0,Clouds,broken clouds,2.0,102.05,,1.7,67.78,0.75,2.56,4.38,0.96,raw_collecte_mouad.csv
2026-04-30 20:24:04.000000,Fes,34.0331,-5.0003,17.14,,88.0,1018.0,3.6,,75.0,10000.0,Clouds,broken clouds,1.0,100.84,,1.96,53.56,0.38,2.29,3.52,1.01,raw_collecte_mouad.csv
2026-04-30 22:02:48.000000,Casablanca,33.5731,-7.5898,18.07,,72.0,1019.0,2.57,,42.0,10000.0,Clouds,scattered clouds,2.0,109.52,,2.5,87.5,4.58,3.86,10.17,0.59,raw_collecte_mouad.csv
2026-04-30 22:02:49.000000,Tanger,35.7595,-5.834,15.64,,82.0,1019.0,1.54,,15.0,7000.0,Clouds,few clouds,2.0,110.25,,3.5,83.6,3.97,2.77,5.65,0.69,raw_collecte_mouad.csv
2026-04-30 22:02:51.000000,Karia Ba Mohamed,34.3667,-5.2139,17.2,,67.0,1019.0,2.57,,84.0,10000.0,Clouds,broken clouds,2.0,101.39,,1.93,63.89,0.64,2.62,4.64,0.99,raw_collecte_mouad.csv
2026-04-30 22:02:52.000000,Fes,34.0331,-5.0003,17.14,,82.0,1019.0,3.09,,75.0,10000.0,Clouds,broken clouds,1.0,99.86,,2.25,48.49,0.35,2.36,3.63,1.06,raw_collecte_mouad.csv
2026-04-30 23:06:23.000000,Casablanca,33.5731,-7.5898,17.02,,77.0,1019.0,1.54,,41.0,10000.0,Clouds,scattered clouds,2.0,110.91,,2.5,85.69,3.69,3.98,10.67,0.63,raw_collecte_mouad.csv
2026-04-30 23:06:24.000000,Tanger,35.7595,-5.834,13.64,,82.0,1019.0,0.51,,13.0,7000.0,Clouds,few clouds,2.0,110.92,,3.67,79.88,3.57,2.96,6.03,0.74,raw_collecte_mouad.csv
2026-04-30 23:06:26.000000,Karia Ba Mohamed,34.3667,-5.2139,15.76,,72.0,1019.0,2.44,,73.0,10000.0,Clouds,broken clouds,1.0,101.24,,2.18,56.82,0.43,2.66,4.71,0.95,raw_collecte_mouad.csv
2026-04-30 23:06:27.000000,Fes,34.0331,-5.0003,16.14,,82.0,1019.0,1.03,,75.0,10000.0,Clouds,broken clouds,1.0,99.69,,2.28,44.67,0.26,2.39,3.66,0.87,raw_collecte_mouad.csv
2026-04-30 23:55:41.000000,Casablanca,33.5731,-7.5898,17.02,,77.0,1019.0,1.54,,35.0,10000.0,Clouds,scattered clouds,2.0,112.03,,2.41,83.65,3.08,4.06,11.08,0.6,raw_collecte_mouad.csv
2026-04-30 23:55:50.000000,Tanger,35.7595,-5.834,13.64,,82.0,1019.0,1.03,,27.0,7000.0,Clouds,scattered clouds,2.0,111.07,,3.55,77.28,3.31,3.19,6.49,0.76,raw_collecte_mouad.csv
2026-04-30 23:55:59.000000,Karia Ba Mohamed,34.3667,-5.2139,14.37,,78.0,1019.0,1.61,,79.0,10000.0,Clouds,broken clouds,1.0,100.91,,2.24,50.09,0.3,2.68,4.69,0.89,raw_collecte_mouad.csv
2026-04-30 23:56:05.000000,Fes,34.0331,-5.0003,16.14,,82.0,1019.0,3.09,,75.0,10000.0,Clouds,broken clouds,1.0,99.44,,2.13,41.85,0.18,2.4,3.6,0.7,raw_collecte_mouad.csv
2026-05-01 00:56:10.000000,Casablanca,33.5731,-7.5898,17.02,,77.0,1019.0,1.03,,13.0,10000.0,Clouds,few clouds,2.0,111.73,,2.23,80.84,2.63,4.14,11.39,0.44,raw_collecte_mouad.csv
